Voter Registration,Registration Date,Name,Street #,Apt #,Street Name,City,Zip Code,County,Race,Gender,Status,Year of Birth
00653061,2006-5-8,"PRICE, CELESTINE",521,658,BLUEBERRY ST,BAXLEY,31513,APPLING,White not of Hispanic Origin,F,Cancelled,2006
02295430,1993-8-25,"HALL, KRISTOPHER",681,918,GRAHAM METHODIST CHURCH RD,BAXLEY,31518,APPLING,White not of Hispanic Origin,M,Active,1993
10340846,1981-12-2,"MORRIS, KATHRYN",826,530,HEATH ST,BAXLEY,31539 - 7666,APPLING,White not of Hispanic Origin,F,Cancelled,1981
07917752,2011-4-12,"STALLINGS, MORTIMER",34,982,GETAWAY LN,BAXLEY,31513 - 3280,APPLING,Black not of Hispanic Origin,M,Cancelled,2011
00648347,1993-10-17,"WILLIAMS, LAVERN",176,284,GA HIGHWAY 121 SE,ODUM,31513,APPLING,White not of Hispanic Origin,F,Active,1993
06615476,2012-5-22,"SHARPE, BETTYE",785,163,HOLT RENTZ RD,BAXLEY,31513 - 6727,APPLING,Black not of Hispanic Origin,F,Active,2012
05006290,2005-4-14,"VAUGHN, MEYER",536,207,PINEVIEW AVE,BAXLEY,31513 - 6773,APPLING,White not of Hispanic Origin,M,Active,2005
10553580,2008-10-20,"SELLERS, LUELLA",612,,BUCK HEAD RD,BAXLEY,31518,APPLING,White not of Hispanic Origin,F,Cancelled,2008
07929693,1991-12-12,"MAXWELL, HERSHEL",323,904,PLIER ST,BAXLEY,31513,APPLING,Black not of Hispanic Origin,M,Cancelled,1991
00651838,2018-6-23,"CARTER, OMER",291,,THOMAS ST,SURRENCY,31513 - 0105,APPLING,Hispanic,M,Active,2018
13508747,2010-6-14,"SMITH, RICARDO",696,,BLACKSHEAR HWY,BAXLEY,31513 - 0924,APPLING,White not of Hispanic Origin,M,Cancelled,2010
06472878,2018-5-1,"JOHNSON, CLARENCE",490,189,BLACKSHEAR HWY,BAXLEY,31513,APPLING,Black not of Hispanic Origin,M,Cancelled,2018
07298033,1977-3-5,"WILLIAMSON, DUANE",619,381,W ALLEN ST,BAXLEY,31513 - 4784,APPLING,Hispanic,M,Active,1977
00648378,1986-10-16,"LIGHTSEY, RONNY",806,,CARTER CEMETERY RD,BRISTOL,31513 - 4420,APPLING,Black not of Hispanic Origin,M,Cancelled,1986
5062026,2011-12-23,"SELLERS, ADELAIDE",607,818,CLINT JOHNSON RD,BAXLEY,31513,APPLING,White not of Hispanic Origin,F,Active,2011
12798506,2020-5-16,"COVINGTON, CLARICE",978,,ED IGOU RD,BAXLEY,31513 - 4857,APPLING,Hispanic,F,Cancelled,2020
07293349,1966-1-16,"GOGGINS, ZAHRA",864,716,SUMNER RD,BAXLEY,31513,APPLING,Unknown,F,Active,1966
12267118,1995-11-28,"MCNAMARA, DWAINE",848,61,GAIL ST,BAXLEY,31513,APPLING,Black not of Hispanic Origin,Unknown,Active,1995
649071,1974-12-23,"HALE, GERALD",292,264,GEORGE CRAVEN RD,BAXLEY,31563,APPLING,White not of Hispanic Origin,M,Cancelled,1974
00648696,1961-4-18,"HARRIS, BLAIR",443,654,THORNTON RD,BAXLEY,31513,APPLING,White not of Hispanic Origin,M,Active,1961
00654572,1992-9-27,"CROSBY, BUDDIE",835,320,BETHEL RD,BAXLEY,31513,APPLING,Black not of Hispanic Origin,M,Cancelled,1992
06297618,1999-4-26,"LEWIS, JEANINE",100,763,MAPLE LN,BAXLEY,31513 - 3150,APPLING,White not of Hispanic Origin,F,Active,1999
08334840,1979-6-22,"O'QUINN, RHODA",715,,DORIS ST,BAXLEY,31513 - 6776,APPLING,Black not of Hispanic Origin,F,Active,1979
04108038,1998-8-7,"DAVIS, GEORGINE",318,796,FAIR ST,BAXLEY,31513 - 2301,APPLING,White not of Hispanic Origin,F,Active,1998
12749407,2017-2-12,"HARTLEY, ANASTASIA",97,,HOVIS RD,SURRENCY,31513 - 7135,APPLING,White not of Hispanic Origin,F,Cancelled,2017
00651858,2023-11-8,"JORDAN, PENNY",300,9,DUNNS LAKE RD,BAXLEY,31513,APPLING,White not of Hispanic Origin,F,Active,2023
12559631,2001-4-2,"LAGRONE, ANGEL",142,430,PINE STREET EXT,BAXLEY,31513 - 0944,APPLING,Black not of Hispanic Origin,F,Cancelled,2001
00650011,1966-2-22,"EVERLY, CHANEL",279,,SATILLA CHURCH RD,BAXLEY,31513,APPLING,White not of Hispanic Origin,F,Active,1966
00648726,1990-3-1,"JOHNSON, TARYN",836,,HATCH PKWY S,BAXLEY,31563,APPLING,Hispanic,F,Active,1990
02205940,2000-10-6,"VAUGHN, DENIS",792,530,W ALLEY ST,BAXLEY,31513 - 7035,APPLING,White not of Hispanic Origin,M,Inactive,2000
654983,2000-4-16,"JONES, NORBERT",288,,V P LYNCH RD,BAXLEY,31513,APPLING,White not of Hispanic Origin,M,Active,2000
12835603,1999-8-28,"FREEMAN, VIVIEN",487,,TUPELO CIR,BAXLEY,31513,APPLING,White not of Hispanic Origin,F,Active,1999
00654354,1964-3-3,"ROGERS, QUINN",708,720,SUMNER RD,BAXLEY,31555,APPLING,Black not of Hispanic Origin,M,Active,1964
11609170,1960-8-25,"TODD, FREDRICK",669,,S MCCRORIE ST,BAXLEY,31513,APPLING,White not of Hispanic Origin,M,Cancelled,1960
08278095,2018-1-1,"RENTZ, LESLEE",796,,TORRANCE RD,BAXLEY,31513,APPLING,Black not of Hispanic Origin,F,Active,2018
01618956,1970-2-23,"BROWN, MADIE",231,557,GA HIGHWAY 144,BAXLEY,31513,APPLING,Black not of Hispanic Origin,F,Cancelled,1970
11467795,1996-8-23,"CARTER, HORTENSE",62,,WESTBERRY RD,BAXLEY,31513,APPLING,White not of Hispanic Origin,F,Inactive,1996
03619227,1976-10-21,"DYAL, ALIJAH",206,313,JEKYLL RD,BAXLEY,31518,APPLING,White not of Hispanic Origin,M,Cancelled,1976
08513163,2007-5-20,"MCLEAN, HENRY",255,,DONNIE LN,BAXLEY,31513 - 4818,APPLING,Black not of Hispanic Origin,F,Cancelled,2007
06289459,2018-8-20,"BASS, THEDA",984,556,GRIFFIN ST,BAXLEY,31513,APPLING,White not of Hispanic Origin,F,Cancelled,2018
00654125,1995-1-14,"CANNADY, JASE",680,,CROWDER ST,BAXLEY,31513,APPLING,Hispanic,M,Cancelled,1995
10047350,1964-7-8,"INGRAM, CHARLES",793,505,SWEETGUM LN,BAXLEY,31513 - 8924,APPLING,White not of Hispanic Origin,F,Active,1964
12223885,2010-12-27,"CANNON, ANNALISE",909,101,FIRE LINE RD,BAXLEY,31513 - 3971,APPLING,Black not of Hispanic Origin,Unknown,Cancelled,2010
649719,1999-8-3,"HAILEY, RASHEED",79,446,KATE MANN RD,BAXLEY,31513,APPLING,White not of Hispanic Origin,M,Active,1999
04306688,2005-12-4,"PRICE, AUGUSTINE",272,,ISAIAH LN,BAXLEY,31513 - 4415,APPLING,White not of Hispanic Origin,M,Cancelled,2005
00647701,1964-11-6,"DAVIDSON, MACEY",360,454,GAIL ST,BAXLEY,31513,APPLING,White not of Hispanic Origin,F,Active,1964
01036924,2022-7-14,"SHIPES, BRONSON",388,,FIRE LINE RD,BAXLEY,31513 - 5517,APPLING,White not of Hispanic Origin,M,Cancelled,2022
01170014,1971-3-14,"HUTCHESON, MOZELLE",389,,BENTON LN,BAXLEY,31513 - 5833,APPLING,White not of Hispanic Origin,F,Active,1971
08667791,1986-9-28,"PIERCE, DORTHA",881,517,CYPRESS KNEE DR,BAXLEY,31513 - 7022,APPLING,White not of Hispanic Origin,F,Inactive,1986
00654905,1989-3-22,"PONSELL, RAY",590,,CAUSEY RD,BAXLEY,31513 - 3732,APPLING,White not of Hispanic Origin,M,Cancelled,1989
00525029,1993-5-24,"RENTZ, ULYSSES",522,,S BEACH ST,BAXLEY,31513,APPLING,Black not of Hispanic Origin,M,Active,1993
03533822,1999-1-13,"ROBERSON, VIVA",44,,MAULDIN ST,BAXLEY,31513 - 8389,APPLING,White not of Hispanic Origin,F,Cancelled,1999
00648739,2015-1-22,"CARTER, ROYCE",539,226,GRAHAM ZOAR RD,BRISTOL,31513 - 5907,APPLING,Black not of Hispanic Origin,M,Active,2015
00655043,2018-11-21,"MURRAY, IRWIN",916,,WAREHOUSE AVE,BAXLEY,31513 - 0239,APPLING,White not of Hispanic Origin,M,Cancelled,2018
12180387,2000-9-11,"SHEFFIELD, MERRI",753,,E TOLLISON ST,BAXLEY,31513 - 6988,APPLING,White not of Hispanic Origin,F,Inactive,2000
12491600,2000-2-7,"MAYERS, PARKER",619,,FAIR ST,BAXLEY,31555,APPLING,Hispanic,M,Active,2000
00654216,1999-2-4,"CAMPBELL, BURT",369,,W TOLLISON ST,BAXLEY,31513,APPLING,White not of Hispanic Origin,M,Active,1999
00655122,1990-3-9,"BLANTON, FLORIAN",795,622,THORNTON RD,BAXLEY,31513 - 2606,APPLING,Black not of Hispanic Origin,M,Cancelled,1990
08651025,1990-4-7,"BAUMGARDT, DINAH",412,16,BEN CARTER RD,BAXLEY,31513,APPLING,White not of Hispanic Origin,F,Active,1990
00648703,1979-2-2,"CARTER, ISABELLA",718,631,PRIMROSE LN,BAXLEY,31513 - 8373,APPLING,Black not of Hispanic Origin,F,Active,1979
06780678,1968-7-16,"DASHER, CONSTANTINE",540,,CENTRAL ST,SCREVEN,31555 - 6027,APPLING,White not of Hispanic Origin,Unknown,Active,1968
11288532,1967-7-12,"MCTIER, DENIS",563,,BLACKSHEAR HWY,BAXLEY,31513,APPLING,White not of Hispanic Origin,M,Active,1967
00647580,2004-2-24,"SAUCEDO, ANGELA",105,,BUFKIN RD,BAXLEY,31513 - 8634,APPLING,White not of Hispanic Origin,F,Active,2004
12433174,1988-6-13,"CONRAD, STANLEY",240,,GARDNER RD,SURRENCY,31513 - 6510,APPLING,White not of Hispanic Origin,Unknown,Active,1988
10367887,2014-5-7,"CARTER, LOY",110,288,POOR ROBIN RD,BAXLEY,31513 - 8531,APPLING,White not of Hispanic Origin,M,Active,2014
00649339,2001-1-27,"JOHNSON, NYLAH",207,464,JOHNSON ST,BAXLEY,31513,APPLING,White not of Hispanic Origin,F,Cancelled,2001
11440876,1983-11-24,"NOBLE, SUE",324,63,PINE STREET EXT,BAXLEY,31563,APPLING,Unknown,Unknown,Active,1983
653991,1968-5-21,"ENGLAND, ENNIS",601,601,R1 BX463,SURRENCY,31513 - 5108,APPLING,White not of Hispanic Origin,Unknown,Active,1968
00652901,2021-12-6,"NENCIONI, BLAIR",204,36,RED OAK RD,BAXLEY,31513 - 3610,APPLING,White not of Hispanic Origin,Unknown,Active,2021
00647517,1963-5-22,"BEECHER, ENID",81,478,OLD BEN CARTER RD,BAXLEY,31513 - 3021,APPLING,White not of Hispanic Origin,F,Cancelled,1963
651378,2008-1-18,"DEAL, FERN",188,,GORDON DARSEY RD,BAXLEY,31513,APPLING,White not of Hispanic Origin,F,Cancelled,2008
00654899,2013-5-19,"HOWARD, ELLIE",630,162,ORVIN RD,BAXLEY,31513,APPLING,White not of Hispanic Origin,Unknown,Active,2013
00653100,2009-8-1,"HOPKINS, WADE",20,758,HERRINGTON RD,BAXLEY,31513,APPLING,White not of Hispanic Origin,Unknown,Active,2009
07917863,1998-2-3,"HARRISON, NATHALIE",966,233,BLACKSHEAR HWY,BAXLEY,31563 - 2645,APPLING,White not of Hispanic Origin,F,Active,1998
00647209,1974-2-2,"EBEL, LENORA",303,647,DEVEREAUX DR,SURRENCY,31513,APPLING,Black not of Hispanic Origin,F,Cancelled,1974
07344992,2017-7-10,"WHITE, DARREL",891,,POOR ROBIN RD,BAXLEY,31513 - 3838,APPLING,White not of Hispanic Origin,M,Cancelled,2017
7918517,2020-9-25,"STEPHENS, KAYLA",553,776,BROBSTON ST,BAXLEY,31513 - 0223,APPLING,Black not of Hispanic Origin,F,Active,2020
00648873,1966-8-24,"DUPRIEST, BEN",989,,DUPE HERNDON RD,BAXLEY,31513 - 2256,APPLING,Unknown,M,Active,1966
00655475,1993-10-21,"TAYLOR, JERMAINE",871,78,SW PARK AVE,BAXLEY,31513 - 0736,APPLING,White not of Hispanic Origin,Unknown,Active,1993
06023783,1985-3-11,"DEEN, PRESTON",590,392,CLAXTON RD,BAXLEY,31513,APPLING,White not of Hispanic Origin,Unknown,Cancelled,1985
06538905,2021-11-13,"SELLERS, LIZA",520,718,OSCAR TIPPINS RD,BAXLEY,31513,APPLING,White not of Hispanic Origin,F,Cancelled,2021
10824133,1986-11-8,"GRIFFIN, ORLANDO",876,198,NAILS FERRY RD,HAZLEHURST,31513 - 3232,APPLING,White not of Hispanic Origin,Unknown,Cancelled,1986
11097659,2008-9-23,"INGRAM, SYLVESTER",482,837,S MAIN ST,BAXLEY,31513 - 7152,APPLING,White not of Hispanic Origin,M,Cancelled,2008
03394786,1968-6-18,"WINN, DONELL",65,955,E PARKER ST,BAXLEY,31513 - 6759,APPLING,White not of Hispanic Origin,M,Cancelled,1968
04334071,1991-9-19,"TOMPKINS, DANIEL",146,,BRIAR RD,BAXLEY,31513 - 1295,APPLING,White not of Hispanic Origin,M,Active,1991
08448925,2002-11-18,"CRAY, KATRINA",794,,CHRISTIAN SPG CHURCH RD,BAXLEY,31513,APPLING,White not of Hispanic Origin,F,Active,2002
11719930,1975-7-22,"HYERS, DANNIELLE",370,133,JUNIOR HIGH DR,BAXLEY,31513 - 6646,APPLING,Black not of Hispanic Origin,F,Cancelled,1975
08122707,1995-11-18,"MOODY, BERNADINE",873,482,MIDDLEWOOD DR,BAXLEY,31513,APPLING,Black not of Hispanic Origin,F,Active,1995
06158564,1975-2-11,"YAWN, DIANA",77,,OLLIFF THORNTON RD,BAXLEY,31513 - 5382,APPLING,White not of Hispanic Origin,F,Cancelled,1975
01976163,2020-5-26,"STIPE, BENTON",86,,MILES RD,BAXLEY,31513,APPLING,White not of Hispanic Origin,M,Cancelled,2020
00648592,2016-2-10,"HOLLIS, LON",713,,BROBSTON ST,BAXLEY,31563 - 2129,APPLING,Black not of Hispanic Origin,M,Cancelled,2016
08791177,1983-3-18,"MCCRAY, BUFORD",680,864,ALVIN MOODY RD,BAXLEY,31518 - 3903,APPLING,White not of Hispanic Origin,M,Active,1983
04325037,2003-8-4,"WILLIAMS, BROOKE",210,242,TEN MILE RD,BAXLEY,31513,APPLING,Black not of Hispanic Origin,F,Cancelled,2003
07251880,1983-1-6,"MCKINNON, BOBBY",129,,DUB BAXLEY RD,BAXLEY,31513,APPLING,Unknown,F,Active,1983
00649202,1997-3-25,"SELLERS, JOE",450,371,LEE WOODS RD,SURRENCY,31513 - 6403,APPLING,Black not of Hispanic Origin,M,Active,1997
647848,1972-8-10,"SAPP, PAMELA",426,916,TOMMY TYRE RD,BAXLEY,31513 - 9302,APPLING,White not of Hispanic Origin,Unknown,Active,1972
08279039,2002-3-9,"LINAM, DILLARD",915,,N MAIN ST,PATTERSON,31513,APPLING,White not of Hispanic Origin,M,Active,2002
12559588,1970-12-18,"ROWELL, RUBYE",575,681,HATCH PKWY S,BAXLEY,31563 - 2773,APPLING,White not of Hispanic Origin,F,Active,1970
04670834,1988-12-20,"EDWALDSEN, JONATHON",994,,MILES RD,BAXLEY,31513,APPLING,Black not of Hispanic Origin,M,Cancelled,1988
04065792,1963-3-18,"YOUNG, ERIN",874,149,GARDNER RD,BAXLEY,31513,APPLING,White not of Hispanic Origin,F,Cancelled,1963
04275968,1973-11-13,"SHEFFIELD, ELISE",432,106,BILL MORRIS RD,SURRENCY,31513 - 3126,APPLING,White not of Hispanic Origin,F,Cancelled,1973
13089562,1973-12-2,"QUINN, WASH",700,,POOR ROBIN RD,BAXLEY,31513 - 2205,APPLING,White not of Hispanic Origin,Unknown,Cancelled,1973
10954918,2009-11-14,"GARDNER, TRACIE",375,656,LENNOX RD,BAXLEY,31513 - 1211,APPLING,White not of Hispanic Origin,F,Cancelled,2009
01070822,1962-2-23,"O'NEAL, BEN",350,506,IDELL ST,BAXLEY,31513 - 3060,APPLING,Black not of Hispanic Origin,M,Active,1962
13147395,1997-9-2,"TAYLOR, ANSON",917,590,TEN MILE RD,BAXLEY,31513,APPLING,Black not of Hispanic Origin,M,Cancelled,1997
04235044,2019-7-6,"SCOTT, EVERT",310,704,S MAIN ST,BAXLEY,31513,APPLING,White not of Hispanic Origin,M,Cancelled,2019
12594809,2020-7-14,"CAYLOR, HOMER",569,52,CYPRESS DR,BAXLEY,31513,APPLING,White not of Hispanic Origin,M,Active,2020
13070821,2007-6-25,"ROWE, REX",150,,ZOAR RD,BAXLEY,31513 - 2131,APPLING,White not of Hispanic Origin,Unknown,Inactive,2007
13536547,2009-2-6,"CALHOUN, RONALDO",933,716,CYPRESS DR,SURRENCY,31518,APPLING,Other,M,Cancelled,2009
04305237,1994-7-9,"PHILLIPS, JAYNE",999,714,SATILLA CHURCH RD,SURRENCY,31513 - 0736,APPLING,White not of Hispanic Origin,F,Active,1994
03695606,1966-6-25,"NEWSOME, HOLDEN",825,,BEACH RD,BAXLEY,31513,APPLING,White not of Hispanic Origin,M,Active,1966
5992307,2017-4-5,"GUBKO, VAN",662,604,HILL TOP RD,BAXLEY,31513 - 1558,APPLING,Black not of Hispanic Origin,M,Cancelled,2017
00651860,1991-11-8,"ALDERMAN, CORNELIUS",982,518,BLACKSHEAR HWY,BAXLEY,31513,APPLING,White not of Hispanic Origin,M,Active,1991
04858891,2004-11-16,"GRIMES, MONTE",33,466,UNITY ST,BAXLEY,31513,APPLING,White not of Hispanic Origin,M,Active,2004
07480630,2008-7-4,"ESTRADA MORENO, CYRUS",145,,TEN MILE RD,SURRENCY,31513 - 1684,APPLING,White not of Hispanic Origin,M,Active,2008
07404112,2004-9-12,"SEXTON, SCOTTIE",481,605,POOR ROBIN RD,BAXLEY,31563 - 2782,APPLING,Hispanic,Unknown,Active,2004
08273742,1985-3-17,"OEHMKE, OTTO",907,25,PINEY BLUFF RD,BAXLEY,31518,APPLING,White not of Hispanic Origin,M,Active,1985
11360696,2022-11-28,"VARNADORE, WOODROW",104,691,A P HUNTER RD,BAXLEY,31513,APPLING,Unknown,M,Cancelled,2022
648571,1962-12-16,"PARLOR, TIANNA",680,810,ASBURY CHURCH RD,BAXLEY,31513 - 0532,APPLING,White not of Hispanic Origin,Unknown,Active,1962
11495727,2011-3-26,"MILES, RETA",426,,HOPPS ST,SURRENCY,31513,APPLING,White not of Hispanic Origin,F,Active,2011
04906491,1991-9-18,"MCCALL, JULIO",994,,HARRY ST,BAXLEY,31513 - 3548,APPLING,Unknown,M,Active,1991
651983,1962-2-4,"DYKES, ADELA",591,,PHILLIPS ST,BAXLEY,31513,APPLING,White not of Hispanic Origin,F,Active,1962
00647356,1996-10-28,"BLACK, CLARIBEL",425,548,HENRY THOMAS RD,BAXLEY,31513 - 6829,APPLING,White not of Hispanic Origin,F,Active,1996
00652747,1965-4-9,"BOLLMAN, KAYLIE",221,,GARDENIA CIR,BAXLEY,31539 - 7645,APPLING,White not of Hispanic Origin,F,Cancelled,1965
08510569,1968-2-2,"PINA, LYNWOOD",962,429,GA HIGHWAY 121 SE,BAXLEY,31513,APPLING,Black not of Hispanic Origin,M,Active,1968
05750604,2013-5-9,"MCCALL, ALLEN",904,211,BUCK HEAD RD,BAXLEY,31513 - 5921,APPLING,Black not of Hispanic Origin,M,Active,2013
05067268,1968-3-12,"HUNTER, HAYWOOD",533,828,CAMPGROUND RD,BAXLEY,31518,APPLING,White not of Hispanic Origin,M,Active,1968
05349947,1979-3-16,"BARFIELD, MALCOLM",656,496,EARL CAULEY RD,BAXLEY,31513 - 5902,APPLING,White not of Hispanic Origin,M,Active,1979
00653409,2001-11-15,"BOATRIGHT, LAVERNE",538,,R7 BX160,BAXLEY,31513 - 1064,APPLING,White not of Hispanic Origin,M,Inactive,2001
07654598,2016-1-22,"SKIPPER, TANIA",255,629,GOLDEN ISLE W,BAXLEY,31513 - 6974,APPLING,White not of Hispanic Origin,F,Active,2016
06673867,2019-7-12,"VARNADORE, DESTINEE",83,801,SATILLA CHURCH RD,BAXLEY,31513 - 0970,APPLING,White not of Hispanic Origin,Unknown,Active,2019
00648984,1964-3-19,"LEE, PERLA",312,834,DUNNS LAKE RD,BAXLEY,31513 - 1128,APPLING,Black not of Hispanic Origin,F,Active,1964
651743,1983-9-25,"WALLS, RENEE",702,273,PO BOX 27,BRISTOL,31513 - 7305,APPLING,White not of Hispanic Origin,F,Active,1983
07676174,2007-10-3,"CARTER, VENNIE",179,581,SATILLA CHURCH RD,BAXLEY,31513,APPLING,Black not of Hispanic Origin,F,Cancelled,2007
00651486,1967-4-3,"WILCOX, DORIAN",173,494,HOLMESVILLE AVE,BRISTOL,31513,APPLING,White not of Hispanic Origin,M,Active,1967
00654654,2020-10-28,"TANNER, EMMITT",891,26,BUCK HEAD RD,BAXLEY,31513 - 7219,APPLING,White not of Hispanic Origin,M,Active,2020
03789119,1997-2-20,"BEASLEY, CLEO",997,487,BLACKSHEAR HWY,BAXLEY,31513 - 7391,APPLING,Black not of Hispanic Origin,M,Cancelled,1997
11848556,2006-1-9,"CAMPBELL, DOLLIE",486,537,BEN CARTER RD,BAXLEY,31513,APPLING,Other,F,Cancelled,2006
00652453,1964-3-5,"HAND, BURT",41,,SELLERS RD,BAXLEY,31513,APPLING,Black not of Hispanic Origin,M,Cancelled,1964
05386407,2007-6-25,"SINGER, NADINE",375,408,MELTON CHAPEL CHURCH RD,BAXLEY,31513 - 3098,APPLING,White not of Hispanic Origin,F,Inactive,2007
04962721,1968-9-25,"KENNEDY, ROCCO",181,965,LACKAWANNA ST,SURRENCY,31513 - 3008,APPLING,Black not of Hispanic Origin,Unknown,Cancelled,1968
6398141,1989-7-21,"WHITE, RITA",663,716,HILL TOP RD,BAXLEY,31513,APPLING,Black not of Hispanic Origin,F,Active,1989
12935129,1962-4-11,"CROSBY, IRIS",693,228,HEATH ST,BAXLEY,31513 - 7803,APPLING,Black not of Hispanic Origin,F,Cancelled,1962
00655152,1987-2-16,"SELLERS, GREGORY",11,837,HATCH PKWY S,BAXLEY,31513 - 6011,APPLING,White not of Hispanic Origin,M,Active,1987
5809755,2013-1-17,"ALDRICH, COURTNEY",332,,COUNTY FARM RD,BAXLEY,31513 - 8707,APPLING,Hispanic,F,Cancelled,2013
00651466,1970-8-5,"ALLEN, ARLIE",101,,MAX DEEN DR,BAXLEY,31555,APPLING,White not of Hispanic Origin,M,Active,1970
13271629,1966-10-28,"WARREN, MOHAMMAD",288,,SATILLA CHURCH RD,BAXLEY,31513 - 6812,APPLING,White not of Hispanic Origin,M,Active,1966
3643495,1991-9-12,"KING, AL",403,,WOODLAWN CHURCH RD,BAXLEY,31563,APPLING,White not of Hispanic Origin,Unknown,Cancelled,1991
10573300,2015-9-12,"CRAPPS, ORVILLE",691,692,CLELAND LN,BAXLEY,31513 - 6246,APPLING,White not of Hispanic Origin,M,Cancelled,2015
00519991,1983-5-18,"DUNN, AMORA",755,,COUNTY FARM RD,BAXLEY,31513 - 2924,APPLING,White not of Hispanic Origin,Unknown,Cancelled,1983
07189482,2020-12-7,"WILLIAMS, BOB",589,,S MCCRORIE ST,BAXLEY,31513 - 6778,APPLING,Black not of Hispanic Origin,Unknown,Cancelled,2020
04111310,2003-6-10,"CRAPPS, CARLOS",502,514,GARDENIA CIR,BAXLEY,31513 - 5338,APPLING,Hispanic,M,Active,2003
00654723,1963-1-4,"HUGHES, GEORGE",150,,CLEVE EUNICE RD,BAXLEY,31513,APPLING,White not of Hispanic Origin,M,Active,1963
01165517,2023-8-25,"CRUMMY, SADIE",222,,OSCAR TIPPINS RD,BAXLEY,31513,APPLING,White not of Hispanic Origin,F,Active,2023
11523460,2014-12-7,"CARTER, WESLEY",813,237,PHILLIPI CHURCH RD,BAXLEY,31513 - 8924,APPLING,Unknown,M,Active,2014
00647508,1960-6-12,"STONE, AUBREY",804,,OMEGA CEMETERY RD,BAXLEY,31513 - 4479,APPLING,Black not of Hispanic Origin,Unknown,Active,1960
13151888,2005-7-20,"HAYES, MARIAM",128,384,GOLDEN ISLE E,BAXLEY,31513,APPLING,White not of Hispanic Origin,F,Active,2005
11719976,1998-4-11,"TAYLOR, BLAKE",902,,PATTERSON RD,BAXLEY,31513 - 8673,APPLING,White not of Hispanic Origin,M,Cancelled,1998
10625873,1979-12-10,"ZAPPITELLA, FAY",88,,NATHAN LN,ODUM,31513,APPLING,White not of Hispanic Origin,F,Active,1979
4681776,2015-6-2,"WILLIAMS, ASHLEY",306,730,LENNOX RD,SURRENCY,31513,APPLING,White not of Hispanic Origin,M,Active,2015
06568625,1963-7-13,"STONE, DOCK",360,,TROUPE ST,BAXLEY,31513 - 5571,APPLING,Unknown,M,Cancelled,1963
6237743,2022-8-24,"ROBERSON, ZACKERY",223,930,COLONIAL DR,BAXLEY,31513,APPLING,White not of Hispanic Origin,M,Cancelled,2022
05492341,1985-4-22,"MCLEOD, ROYAL",61,948,TEN MILE RD,BAXLEY,31563 - 3447,APPLING,White not of Hispanic Origin,M,Active,1985
03624848,2018-9-27,"SHIPES, WALDO",973,168,JR HARPER RD,BAXLEY,31513 - 1013,APPLING,Black not of Hispanic Origin,M,Active,2018
00649777,2001-9-21,"LEGGETT, DELL",153,669,GRAHAM ZOAR RD,BAXLEY,31513 - 5016,APPLING,White not of Hispanic Origin,M,Cancelled,2001
00653078,1965-6-19,"BRANTLEY, ELMER",948,,JOHNSON ST,BAXLEY,31513 - 8011,APPLING,White not of Hispanic Origin,M,Active,1965
05505968,1977-3-26,"ATKINSON, WOODY",678,646,SIMPSON DR,BAXLEY,31513,APPLING,White not of Hispanic Origin,M,Cancelled,1977
11720927,1999-7-3,"MOREHEAD, PAULETTE",667,478,ORVIN RD,BAXLEY,31513,APPLING,White not of Hispanic Origin,F,Cancelled,1999
04360721,2012-4-21,"LEE, LOUIS",289,250,DUPE HERNDON RD SE,BAXLEY,31513,APPLING,Black not of Hispanic Origin,M,Active,2012
08532393,1961-9-2,"NAILS, ELISE",29,,BILL MORRIS RD,BAXLEY,31513 - 6558,APPLING,White not of Hispanic Origin,F,Cancelled,1961
06666127,1985-5-3,"THIEN, CASIMER",400,,WRIGHT DR,BAXLEY,31513,APPLING,White not of Hispanic Origin,M,Cancelled,1985
03448249,2016-8-12,"MAYERS, HERBERT",663,,W TOLLISON ST,BAXLEY,31513,APPLING,Black not of Hispanic Origin,M,Inactive,2016
6573592,1983-10-23,"WALKER, ANDRE",894,918,FOWLER RD SE,BAXLEY,31513,APPLING,White not of Hispanic Origin,M,Active,1983
00650732,1996-2-11,"CARTER, ALYSA",236,7,LAMAR CROSBY RD,SURRENCY,31513 - 7233,APPLING,Black not of Hispanic Origin,F,Active,1996
01336188,1998-7-5,"DEEN, FAY",323,706,TEN MILE RD,SURRENCY,31513,APPLING,White not of Hispanic Origin,F,Active,1998
01053885,2012-11-14,"MATHEWS, DOMINGO",408,,PITTY PAT LN,BAXLEY,31513 - 0021,APPLING,White not of Hispanic Origin,M,Cancelled,2012
00653259,1996-12-9,"DANIELS, DEONTAE",272,339,N THOMAS ST,BAXLEY,31513 - 3522,APPLING,Black not of Hispanic Origin,M,Active,1996
04430582,1974-6-16,"HARDEE, SABINA",63,,ROSA LN,BAXLEY,31513 - 9302,APPLING,White not of Hispanic Origin,Unknown,Active,1974
03343730,1977-8-25,"SPEARMON, BRITTANY",128,28,JOEY LN,BAXLEY,31563 - 2781,APPLING,Unknown,F,Active,1977
08940644,2006-12-28,"DEEN, LUCIA",98,183,GA HIGHWAY 144 NE,BAXLEY,31518,APPLING,White not of Hispanic Origin,F,Active,2006
12128889,1970-3-2,"COROUTHERS, MARGARET",965,,MILES RD,BAXLEY,31513,APPLING,White not of Hispanic Origin,M,Cancelled,1970
